Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	10	1.7241379310344827	7.674591404004076E-5	CCL22, CCL3, CCL2, SERPINE1, CCL9, SAA3, XCL1, CCL4, CCL7, CCL6	408	80	18082	5.539828431372548	0.1372135386877651	0.013327487989468478	0.13126471448507981
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	9	1.5517241379310345	1.3966774889258347E-4	CCL22, CCL3, CCL2, CCL9, H2-AB1, XCL1, CCL4, CCL7, CCL6	408	68	18082	5.865700692041523	0.235550902776002	0.0221346720487553	0.23876394239257248
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	11	1.896551724137931	1.8934821118410286E-4	CALCA, CCL22, CCL3, CCL2, CCL9, THBS1, XCL1, CCL4, CCL7, DCSTAMP, CCL6	408	110	18082	4.431862745098039	0.30521378626434825	0.02762293429602314	0.3235638769987559
GOTERM_BP_DIRECT	GO:0090026~positive regulation of monocyte chemotaxis	5	0.8620689655172413	2.1166741182007613E-4	CCL2, CCR2, SERPINE1, TNFSF18, CXCL10	408	14	18082	15.828081232492996	0.33440873774566093	0.028658436986036873	0.36163858047105757
GOTERM_BP_DIRECT	GO:2000503~positive regulation of natural killer cell chemotaxis	4	0.6896551724137931	2.1524909164944908E-4	CCL3, XCL1, CCL4, CCL7	408	6	18082	29.545751633986928	0.3389782652276909	0.02722056097852077	0.3677473536723874
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	10	1.7241379310344827	3.3820940846067513E-4	LEP, MUP4, GCNT2, MUP20, MUP3, F7, ITSN1, THBS1, ADAM8, MYOC	408	97	18082	4.568930665049525	0.4782082405932918	0.03984007388294497	0.5772499342870496
GOTERM_BP_DIRECT	GO:0010759~positive regulation of macrophage chemotaxis	5	0.8620689655172413	3.713482607725807E-4	CCR7, CCL2, C5AR1, THBS1, TNFSF18	408	16	18082	13.849571078431373	0.510433673977622	0.041143492840199136	0.6336416633997088
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	23	3.9655172413793105	0.001517301567851812	HAPLN3, OLR1, CLSTN2, CELSR3, IGFALS, MFGE8, STAB2, MCAM, LPXN, LAMB3, DSG1A, ITGAX, HEPACAM, KLRA9, KLRA8, HAS1, KLRA4, KLRA7, ITGAD, KLRA6, EMB, THBS1, GPNMB	408	485	18082	2.1017081059227816	0.9460655967696044	0.1497471343747554	2.565263515874361
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	13	2.2413793103448274	0.0017388855552039847	PTGER2, C5AR1, S100A8, PTGS2, ELANE, CXCL9, PTPN22, PTGFR, CXCL10, TNFRSF9, CCR7, CNR1, IL1B	408	197	18082	2.9245794764606345	0.9648027599463029	0.1615050464467076	2.93466321553969
GOTERM_BP_DIRECT	GO:0002523~leukocyte migration involved in inflammatory response	4	0.6896551724137931	0.0027367706901363373	CCL2, S100A8, ELANE, ADAM8	408	13	18082	13.636500754147812	0.9948565167586662	0.23164332861867776	4.581943444785319
GOTERM_BP_DIRECT	GO:0002376~immune system process	19	3.2758620689655173	0.002767406614418804	TLR11, S100A8, OLR1, HCK, EOMES, PTPN22, H2-AB1, TNFSF18, CD180, TLR8, DCSTAMP, LAT2, SH2D1B1, MEFV, CD300A, CLEC4A2, CD79A, CD300LB, ZBP1	408	383	18082	2.1985742077509856	0.995151569423783	0.22412719017077443	4.632097438308258
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	4	0.6896551724137931	0.003425435220450179	DMTN, SERPINE1, F7, THBS1	408	14	18082	12.662464985994397	0.9986374803662289	0.259128560441122	5.703380858889984
GOTERM_BP_DIRECT	GO:0002690~positive regulation of leukocyte chemotaxis	4	0.6896551724137931	0.004210912231835247	CXCL9, F7, XCL1, CXCL10	408	15	18082	11.818300653594772	0.9997008846710055	0.29729087294347645	6.967317426063834
GOTERM_BP_DIRECT	GO:0045834~positive regulation of lipid metabolic process	4	0.6896551724137931	0.004210912231835247	MUP4, MUP20, MUP3, ANGPTL4	408	15	18082	11.818300653594772	0.9997008846710055	0.29729087294347645	6.967317426063834
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	5	0.8620689655172413	0.0049201285241540025	CCL3, CCL2, IL1B, PTPN22, TREM2	408	31	18082	7.1481657179000635	0.9999239986496886	0.3264535452906694	8.094820571076067
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	10	1.7241379310344827	0.00585852158726055	CCR7, CCL22, CCL3, RGS1, CCL2, CCL9, XCL1, CCL4, CCL7, CCL6	408	146	18082	3.035522428149342	0.9999876155306207	0.3636220897427429	9.566900488295493
GOTERM_BP_DIRECT	GO:0050732~negative regulation of peptidyl-tyrosine phosphorylation	4	0.6896551724137931	0.006086952775026275	DMTN, SH2D1B1, SPINK1, SAMSN1	408	17	18082	10.42791234140715	0.9999920391911075	0.36337605545955876	9.921870802020571
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	5	0.8620689655172413	0.006177043250593699	TRDN, CXCL9, CLEC4B1, XCL1, CXCL10	408	33	18082	6.7149435531788475	0.9999933126495888	0.35680487553872287	10.0615056972286
GOTERM_BP_DIRECT	GO:0071636~positive regulation of transforming growth factor beta production	3	0.5172413793103449	0.007139670225990174	PTGS2, THBS1, XCL1	408	6	18082	22.159313725490197	0.9999989626412582	0.3886594863243552	11.540851971997856
GOTERM_BP_DIRECT	GO:0007413~axonal fasciculation	4	0.6896551724137931	0.007183846668333152	CRTAC1, CNR1, CELSR3, EPHB3	408	18	18082	9.848583877995642	0.9999990477105789	0.380029045405896	11.608188529286101
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	5	0.8620689655172413	0.007630731879844964	SAA1, SERPINA1A, TFR2, SERPINA1D, SAA3	408	35	18082	6.331232492997199	0.9999995993470093	0.3879893970105335	12.286651436922458
GOTERM_BP_DIRECT	GO:0010888~negative regulation of lipid storage	4	0.6896551724137931	0.008390253855374175	LEP, MUP4, MUP20, MUP3	408	19	18082	9.330237358101135	0.999999908096366	0.407060023581729	13.428524721123225
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	3	0.5172413793103449	0.009847380911449287	PTGS2, CNR1, IL1B	408	7	18082	18.993697478991596	0.9999999945647899	0.4482713832426988	15.580109415784127
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	6	1.0344827586206897	0.010431392509827319	LEP, CCR7, CCL3, CCL2, CCL4, SASH3	408	59	18082	4.506979062811565	0.9999999982522311	0.4572238851825934	16.428239983364236
GOTERM_BP_DIRECT	GO:0010907~positive regulation of glucose metabolic process	4	0.6896551724137931	0.011140318655455665	SLC45A3, MUP4, MUP20, MUP3	408	21	18082	8.441643323996265	0.9999999995594755	0.4693323068709886	17.446997651948358
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	5	0.8620689655172413	0.011174480728640634	MUP4, MUP20, MUP3, COX6A2, MTFR2	408	39	18082	5.681875314228255	0.9999999995877907	0.4606626375706808	17.495793492412925
GOTERM_BP_DIRECT	GO:0006112~energy reserve metabolic process	4	0.6896551724137931	0.012687527015275823	LEP, MUP4, MUP20, MUP3	408	22	18082	8.057932263814617	0.9999999999783109	0.4944262954452229	19.629938452339257
GOTERM_BP_DIRECT	GO:0060040~retinal bipolar neuron differentiation	3	0.5172413793103449	0.012935594231979182	IRX6, VSX2, VSX1	408	8	18082	16.61948529411765	0.9999999999866224	0.4917020380046615	19.97483698575353
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	5	0.8620689655172413	0.013285119327336623	LEP, BCL2A1D, PTPN22, IL7R, RUNX2	408	41	18082	5.404710664753707	0.9999999999932299	0.4917606001439889	20.458432274529457
GOTERM_BP_DIRECT	GO:0030816~positive regulation of cAMP metabolic process	3	0.5172413793103449	0.01638589481652899	GHRH, CXCL9, CXCL10	408	9	18082	14.772875816993464	0.9999999999999841	0.557202785340521	24.629745138605408
GOTERM_BP_DIRECT	GO:0007612~learning	6	1.0344827586206897	0.016404372348953034	JPH3, PTGS2, FGF13, ELAVL4, FOSL1, ATP8A1	408	66	18082	4.028966131907309	0.9999999999999847	0.5485002222137517	24.65397298100719
GOTERM_BP_DIRECT	GO:0045475~locomotor rhythm	4	0.6896551724137931	0.020052011548234813	MUP4, MUP20, MUP3, MC3R	408	26	18082	6.818250377073906	1.0	0.613276599037677	29.29580077335642
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	3	0.5172413793103449	0.02018050000413089	CCL3, CCL2, CCL7	408	10	18082	13.295588235294117	1.0	0.6067969535828889	29.45429330784377
GOTERM_BP_DIRECT	GO:0019953~sexual reproduction	3	0.5172413793103449	0.024302240810819643	LEP, AFP, VGF	408	11	18082	12.086898395721926	1.0	0.6672097333199711	34.36460931192965
GOTERM_BP_DIRECT	GO:0090023~positive regulation of neutrophil chemotaxis	4	0.6896551724137931	0.024448118479136773	CCR7, C5AR1, IL1B, XCL1	408	28	18082	6.331232492997199	1.0	0.6610057396510083	34.53235437763942
GOTERM_BP_DIRECT	GO:0035690~cellular response to drug	6	1.0344827586206897	0.026940008159333634	ADSSL1, CCL2, SERPINE1, IL1B, FGF21, CCL4	408	75	18082	3.5454901960784313	1.0	0.6887092035844515	37.33618269853526
GOTERM_BP_DIRECT	GO:0001542~ovulation from ovarian follicle	3	0.5172413793103449	0.02873454341693166	LEP, AFP, OAS1D	408	12	18082	11.079656862745098	1.0	0.7044227719878062	39.28490184299483
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	5	0.8620689655172413	0.029327582186036927	CCR2, KLRE1, IL1B, SASH3, RAET1B	408	52	18082	4.261406485671191	1.0	0.7041439537425328	39.91624848494223
GOTERM_BP_DIRECT	GO:0061158~3'-UTR-mediated mRNA destabilization	3	0.5172413793103449	0.03346141118444388	ZFP36L3, TRIM71, ZC3H12D	408	13	18082	10.22737556561086	1.0	0.7442332339065538	44.14839207962022
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	9	1.5517241379310345	0.035542681175649044	LSM14A, ITGAX, CXCL9, IFIT1BL1, NCR1, TLR8, OAS1D, ZBP1, CXCL10	408	167	18082	2.3884290243043327	1.0	0.7583490799987309	46.171353933815865
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	6	1.0344827586206897	0.035915931912911085	PTGS2, SERPINA1A, SERPINA1D, SERPINA1C, SERPINA1E, FOSL1	408	81	18082	3.2828612926652143	1.0	0.755060241523818	46.526771346646
GOTERM_BP_DIRECT	GO:0071310~cellular response to organic substance	4	0.6896551724137931	0.037516676567203214	EGR2, IL1B, CUX2, TRIM71	408	33	18082	5.371954842543078	1.0	0.7635025523319209	48.02612677055792
GOTERM_BP_DIRECT	GO:0002021~response to dietary excess	3	0.5172413793103449	0.03846740717841768	LEP, VGF, SGIP1	408	14	18082	9.496848739495798	1.0	0.7655792857306833	48.89780780111067
GOTERM_BP_DIRECT	GO:0009408~response to heat	5	0.8620689655172413	0.03924973353655581	CALCA, NOS1, CCL2, LRP11, MSTN	408	57	18082	3.887598899208806	1.0	0.7660856117567587	49.604743736278344
GOTERM_BP_DIRECT	GO:0007613~memory	6	1.0344827586206897	0.03927117221947664	JPH3, PTGS2, CNR1, IL1B, FGF13, CHAT	408	83	18082	3.203756201275691	1.0	0.7598979028102977	49.62398618898267
GOTERM_BP_DIRECT	GO:0048872~homeostasis of number of cells	4	0.6896551724137931	0.04048165807691163	CARD11, CCR7, MAP7, IL7R	408	34	18082	5.213956170703575	1.0	0.7642143101346436	50.69931358442387
GOTERM_BP_DIRECT	GO:0031667~response to nutrient levels	4	0.6896551724137931	0.04356143240986009	IL15RA, FGF21, F7, TPH2	408	35	18082	5.064985994397759	1.0	0.7833403905463239	53.338590618693345
GOTERM_BP_DIRECT	GO:0045776~negative regulation of blood pressure	4	0.6896551724137931	0.04356143240986009	CALCA, NOS1, CNR1, BDKRB2	408	35	18082	5.064985994397759	1.0	0.7833403905463239	53.338590618693345
GOTERM_BP_DIRECT	GO:0010820~positive regulation of T cell chemotaxis	3	0.5172413793103449	0.0437376371689616	CCR7, CCR2, XCL1	408	15	18082	8.863725490196078	1.0	0.7788273420250844	53.485495129902624
GOTERM_BP_DIRECT	GO:0071396~cellular response to lipid	3	0.5172413793103449	0.0437376371689616	MUP4, MUP20, MUP3	408	15	18082	8.863725490196078	1.0	0.7788273420250844	53.485495129902624
GOTERM_BP_DIRECT	GO:0031649~heat generation	3	0.5172413793103449	0.0437376371689616	MUP4, MUP20, MUP3	408	15	18082	8.863725490196078	1.0	0.7788273420250844	53.485495129902624
GOTERM_BP_DIRECT	GO:0090265~positive regulation of immune complex clearance by monocytes and macrophages	2	0.3448275862068966	0.0445117251580023	CCL2, CCR2	408	2	18082	44.318627450980394	1.0	0.7790121133180298	54.12572019755063
GOTERM_BP_DIRECT	GO:0032817~regulation of natural killer cell proliferation	2	0.3448275862068966	0.0445117251580023	LEP, PTPN22	408	2	18082	44.318627450980394	1.0	0.7790121133180298	54.12572019755063
GOTERM_BP_DIRECT	GO:0007622~rhythmic behavior	2	0.3448275862068966	0.0445117251580023	EGR2, CHAT	408	2	18082	44.318627450980394	1.0	0.7790121133180298	54.12572019755063
GOTERM_BP_DIRECT	GO:2000412~positive regulation of thymocyte migration	2	0.3448275862068966	0.0445117251580023	CCR7, XCL1	408	2	18082	44.318627450980394	1.0	0.7790121133180298	54.12572019755063
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	11	1.896551724137931	0.044693554088135815	LEP, CCL2, PTGS2, CCR2, SERPINE1, MFGE8, EPHB3, ADAM8, MCAM, C1GALT1, ANGPTL4	408	239	18082	2.039769464271064	1.0	0.774686656959342	54.27489737203187
GOTERM_BP_DIRECT	GO:0007399~nervous system development	15	2.586206896551724	0.047028106487797434	EPHA5, PRDM8, MEF2A, SEMA6D, FMR1, DPYSL5, SEMA4C, ACTL6B, FGF13, ELAVL3, NEUROG3, EPHB3, HDAC9, IGSF9, CHD5	408	377	18082	1.7633406147604933	1.0	0.7864414579743491	56.150093898271805
GOTERM_BP_DIRECT	GO:0051055~negative regulation of lipid biosynthetic process	3	0.5172413793103449	0.049257733128979304	MUP4, MUP20, MUP3	408	16	18082	8.309742647058824	1.0	0.796558845179969	57.873209690688476
